propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,externalReference,newDevelopmentFinished
105695011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/49/62/1387589864.webp,17,10,1940.0,"{'price': {'amount': 1940.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2100.0, 'priceDropValue': 160, 'priceDropPercentage': 8}}}",flat,rent,137.0,True,2,2,paseo de la Castellana,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.465844,-3.6904752,False,https://www.idealista.com/inmueble/105695011/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Vivienda sin amueblar y en perfecto estado de alquiler. Cocina totalmente amueblada y equipada con electrodomésticos de primeras marcas. Baños con muebles y mamparas. Suelos de tarima y armarios empotrados. Dispone de aire acondicionado. Puerta blindada y video portero. Plaza de Parking opcional en el propio edificio 144€ Portales y accesos recién reformados. Urbanización privada ubicada en Plaza Castilla, en el barrio de Chamartín, que cuenta con servicio de portería, video portero y cámaras de seguridad.  La promoción es atravesada por el Paseo de la Castellana, una de las principales arterias viales de la capital, que constituye el centro neurálgico del norte de la ciudad.  Zona próxima al Estadio Santiago Bernabéu, AZCA (la zona empresarial por excelencia de Madrid), el Hospital de La Paz, y la nueva zona de negocio del complejo Cuatro Torres Business Área.  Muy bien comunicado por transporte público, multitud de líneas de bus, o líneas 1, 9 y 10 de Metro. A 5 minutos de la Estación de Metro-Cercanías de Chamartín. Por transporte privado podrás conectar rápidamente con la M-30, M-11 o A-1, pudiendo llegar al Aeropuerto Madrid Barajas en tan solo 10 minutos, gracias a su comunicación directa.  SÓLO SE PIDE 1 MES DE FIANZA Y ¡SIN COMISIÓN DE AGENCIA! ALTA DE SUMINISTROS GRATIS LUZ Y GAS. No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. ¡ALTA DE SUMINISTROS GRATIS! Disfruta de tu hogar desde el primer momento, Testa Homes te acompaña en la gestión de los suministros de manera gratuita para ayudarte a ahorrar. *El alta de suministros varía en función de la Comunidad de Propietarios y de la Comunidad Autónoma en la que se encuentre, consulta con tu comercial. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 144.0}",14.0,{},{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en paseo de la Castellana'}",False,False,False,False,{},[],False,False,False,9017,
109859058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/4e/fc/1388033033.webp,18,4,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1950.0, 'priceDropValue': 150, 'priceDropPercentage': 8}}}",flat,rent,60.0,True,2,1,"calle Gabriel Lobo, 16",Madrid,Madrid,Chamartín,es,El Viso,40.4430041,-3.6803913,True,https://www.idealista.com/inmueble/109859058/,"TuKsa Madrid Inmobiliaria ofrece en alquiler apartamento renovado en el barrio de Chamartín-El Viso. Posicionado en 4ª planta exterior. Muy luminoso.   Salón-comedor con dos ventanales exteriores, mesa para 4 comensales. Dos (2) dormitorios dobles con armarios empotrados (se pondrán camas matrimoniales). Cocina independiente amueblada y equipada con electrodomésticos. Cuarto de baño con plato de ducha. Ventanas en todas las estancias. Aire acondicionado y calefacción individual por Gas Natural. Se incluye TV, ropas de camas, ropas de baño y menaje de cocina. Finca con ascensor y servicio de portería.  Ubicado en el barrio del Viso, está rodeado de centros de estudio como EAE, IE o Schiller, este piso es perfecto, se encuentra a pocos minutos andando. A unos cuantos pasos encuentras un supermercado Carrefour 24 horas, tiendas, restaurantes, farmacias y mucho comercio de todo tipo donde podrás cubrir cualquier tipo de necesidad.",True,good,False,True,,30.0,{},{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en calle Gabriel Lobo, 16'}",False,False,False,False,{},[],False,False,False,TKCGL164,
109755696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/2e/30/1384740777.webp,25,1,2750.0,"{'price': {'amount': 2750.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 3000.0, 'priceDropValue': 250, 'priceDropPercentage': 8}}}",flat,rent,90.0,True,3,2,plaza del Norte,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4717142,-3.6960128,False,https://www.idealista.com/inmueble/109755696/,"PISO CORPORATIVO EN ALQUILER | 3 HABITACIONES DOBLES | RECIEN REFORMADO CON PISCINA | SUMINISTROS INCLUDIOS (AGUA, LUZ E INTERNET) ¿Buscas un piso exclusivo, moderno y funcional en Madrid? Este apartamento, ubicado en la Calle de Diagonal, es una excelente opción para profesionales o estudiantes que desean vivir con estilo y comodidad en una zona residencial, con excelentes comunicaciones al corazón de Madrid.  Con aproximadamente 110m², esta se entrega totalmente amueblada y equipada, lista para entrar a vivir. Destaca por su ubicación, a 10 minutos caminando del IE y de las 4 Torres Business Area (CTBA).  El piso cuenta con un salón acogedor, con un ventanal exterior amplio, aire acondicionado, televisión de pantalla plana y mobiliario moderno. La cocina independiente está completamente equipada con electrodomésticos de alta gama: horno, vitrocerámica, microondas, frigorífico combi, lavadora, cafetera y todo el menaje necesario. El piso dispone de tres habitaciones dobles, muy luminosas y tranquilas, armarios empotrados de gran capacidad, mesillas de noche y una cuidada decoración en tonos neutros. Ambos baños completos ofrecen un diseño contemporáneo con ducha amplia, lavabo de diseño sobre encimera y grifería de estilo moderno. Incluye suministros básicos (agua, luz, gas e internet) hasta un límite mensual, para garantizar una estancia sin sobresaltos. Su ubicación es inmejorable: a 5 minutos caminando de la estación de metro de Ventilla (L9), con conexión directa a todo el centro de Madrid y a escasos metros del supermercado Mercadona e instalaciones deportivas municipales. Rodeado de comercios, cafeterías, restaurantes, supermercados, centros culturales y muy cerca de universidades, el piso ofrece una combinación perfecta entre vida urbana y confort. Este piso es ideal para quienes buscan un espacio moderno, bien conectado y con independencia.",True,good,False,True,,31.0,{},{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en plaza del Norte'}",False,False,False,False,{},[],False,False,False,PLA3446,
109057815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/2a/87/1363126896.webp,30,3,1190.0,"{'price': {'amount': 1190.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1290.0, 'priceDropValue': 100, 'priceDropPercentage': 8}}}",flat,rent,50.0,False,2,1,costanilla de San Andrés s/n,Madrid,Madrid,Centro,es,Palacio,40.4129414,-3.711833,True,https://www.idealista.com/inmueble/109057815/,"Piso en perfecto estado, en pleno barrio de LA LATINA, muy bien comunicado con todos los medios de transporte. A 10 minutos andando de Sol, Gran Vía, Lavapiés.. . Con gran cantidad de opciones de ocio como El RASTRO, museos, restaurantes, supermercados, teatros y comercios a su alrededor. DOS HABITACIONES muy acogedoras ambas equipadas con ropa de cama, armarios, y espacio para almacenar, una de ellas con cama matrimonio (1,35cm) y la segunda con cama individual de (90cm) Salón con sofá, mesa plegable, tv, aire acondicionado y espacio para almacenar Baño con plato de ducha, equipado con todo lo necesario para su estadía COCINA EQUIPADA, nevera horno, lavadora, microondas, menaje de cocina, barra auxiliar y dispone de una pequeña despensa de almacenamiento Maravilloso piso ubicado en el centro de Madrid, Se encuentra ubicado a 5 minutos andando de la estación de metro la latina, y a unos 10 minutos del palacio real. Este hermoso piso esta situado en una de las zonas de Madrid de mas demanda cultural. Sus calles, de origen medieval, tienen en su mayoría trazados, irregulares, estrechos y sinuosos que dan a parar a plazas. Además podrás encontrar a pocos metros bares, teatros, museos y disfrutar los domingos DEL RASTRO el mercado al aire libre mas popular de Madrid. RESERVALO DESDE YA! SOFIA 6 4 9 4 8 3 3 4 2.",True,good,False,True,,24.0,{},{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en costanilla de San Andrés s/n'}",False,False,True,False,{},[],False,False,False,21039,
108818996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/d4/3d/1356855730.webp,22,6,2700.0,"{'price': {'amount': 2700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2950.0, 'priceDropValue': 250, 'priceDropPercentage': 8}}}",penthouse,rent,110.0,True,2,2,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4271201,-3.7145334,False,https://www.idealista.com/inmueble/108818996/,"¡Descubre este espectacular ático en alquiler que redefine el concepto de hogar! Con una superficie de 80 m² útiles, terraza de 28 Mts aparte de la vivienda este inmueble cuenta con dos amplias habitaciones y dos baños completos, perfectos para disfrutar de la comodidad y la privacidad. Su diseño funcional y excelente distribución permiten aprovechar al máximo cada rincón, destacando un salón-comedor espacioso con techos altos que aporta una sensación de amplitud inigualable. Imagina relajarte junto a la chimenea en las noches frescas o disfrutar del aire acondicionado situado en cada estancia en los días calurosos. La cocina, separada del salón y con cerramiento de cristal, está totalmente equipada y lista para inspirar tus dotes culinarias. Ambas habitaciones son exteriores y cuentan con grandes ventanales que inundan de luz natural los espacios, al igual que los baños, donde también podrás disfrutar de la luminosidad. La joya de este ático es su gran terraza privada, un oasis ideal para desconectar del bullicio diario. Con una ducha exterior que ofrece agua caliente, podrás refrescarte mientras disfrutas de la tranquilidad y el silencio que brinda esta zona. Además, el inmueble tiene una orientación privilegiada hacia el este, asegurando luz natural durante todo el día. Situado en la sexta planta con ascensor, este ático es apto para personas con movilidad reducida y cuenta con calefacción por gas natural. No dejes pasar la oportunidad de vivir en un lugar donde la amplitud, luminosidad y detalles diferenciadores se unen para ofrecerte un estilo de vida único. ¡Ven a visitarlo y déjate enamorar!",False,good,False,True,,25.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Argüelles, Madrid', 'title': 'Ático'}",True,False,True,False,{},[],False,False,False,,
101392793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/2e/e1/1120462175.webp,20,1,1560.0,"{'price': {'amount': 1560.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1700.0, 'priceDropValue': 140, 'priceDropPercentage': 8}}}",flat,rent,85.0,True,4,1,"calle Picaza, 5",Madrid,Madrid,Latina,es,Aluche,40.3917027,-3.7442348,True,https://www.idealista.com/inmueble/101392793/,"Escríbenos por whatsapp al  PARA ESTUDIANTES Y JÓVENES PROFESIONALES Si estudias o trabajas y quieres vivir en un barrio tranquilo, con una comunicación de transporte cercana, este es el sitio ideal que estás buscando. Cuenta con 4 habitaciones amuebladas, 1 baño, salón con sofá y TV además de un comedor y un amplio pasillo. La cocina tiene bastante luz natural y está totalmente amueblada cuenta con un frigorífico, lavadora, horno y microondas.",False,good,False,False,,18.0,{},{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en calle Picaza, 5'}",True,False,True,False,{},[],False,False,False,,
109599457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/8a/5e/1379691407.webp,22,6,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2400.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,143.0,True,4,2,calle de Trueba y Fernández,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4525362,-3.6805777,False,https://www.idealista.com/inmueble/109599457/,"Magnifico piso de 143 m² con 4 dormitorios, 2 cuartos de baño, cocina equipada y amplio salón-comedor con salida a terraza. La vivienda es exterior con gran luminosidad, dispone de aire acondicionado por split en salón y se entrega sin amueblar. Calefacción central y gastos de comunidad incluidos en la renta. Finca con portero, situada en una de las mejores zonas de Madrid con todos los servicios, a escasos minutos del Metro ""Colombia""(L8 y L9) y ""Concha Espina""(L9). Más información y video-visita en nuestra web alquilerseguro. es.",False,good,False,True,,15.0,{},{'typology': 'flat'},"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en calle de Trueba y Fernández'}",False,False,False,False,{},[],False,False,False,2815-034559-03,
109249911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/bc/95/1368703839.webp,38,6,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1950.0, 'priceDropValue': 150, 'priceDropPercentage': 8}}}",flat,rent,85.0,False,3,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4274708,-3.6776464,False,https://www.idealista.com/inmueble/109249911/,"Estupenda vivienda de 85m2 distribuida en 3 habitaciones todas con armarios empotrados y aparatos de A/A Bomba Frío/Calor, amplio salón-comedor, cocina amueblada y equipada, 1 baño completo con plato de ducha y un aseo, piso interior muy luminoso, se entrega amueblado, finca con ascensor y portería. Calefacción Central y Gastos de Comunidad incluidos en el precio de la renta. Situado en excepcional zona con todos los servicios, a tan solo 2 min andando de la estación de metro "" Goya "" (L2 y L4).",False,good,False,True,,21.0,{},{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en calle del General Díaz Porlier'}",False,False,False,False,{},[],False,False,False,2800-031472-03,
109559459,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/d6/37/1378404900.webp,25,4,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1850.0, 'priceDropValue': 150, 'priceDropPercentage': 8}}}",flat,rent,121.0,True,3,2,calle de Lérida,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4573451,-3.6997798,False,https://www.idealista.com/inmueble/109559459/,"Piso de 121m2 dispone de tres habitaciones, las dos principales con armarios empotrados y una habitación sencilla, amplio salón con dos ambientes y terraza acristalada, cocina amueblada y equipada que ademas cuenta con terraza tendedero, cuarto de baño con plato ducha y mampara y un aseo de cortesía. Sin amueblar, aire acondicionado, calefacción central con contadores individuales, suelos de parquet, finca con ascensor. Zona muy bien comunicada, con metro y autobuses cercanos.",False,good,False,True,,14.0,{},{'typology': 'flat'},"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en calle de Lérida'}",False,False,False,False,{},[],False,False,False,2815-035654-02,
109437943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/56/1d/1374643036.webp,18,bj,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1300.0, 'priceDropValue': 100, 'priceDropPercentage': 8}}}",flat,rent,100.0,True,2,1,avenida del Doctor Federico Rubio y Galí,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4550725,-3.71536,False,https://www.idealista.com/inmueble/109437943/,"Piso de 100m2, dispone de 2 habitaciones con armarios empotrados, amplio salón, 1 baño con plato ducha y mampara, 1 cocina amueblada y equipada, cuenta además con amplio recibidor con armario empotrado. Suelos de parquet, con mucha luz a pesar de ser bajo, se incluye plaza de garaje en el mismo edificio y acceso directo con ascensor en el precio de la renta. Se entrega amueblado. Muy bien comunicado y zona con todos los servicios. Animales a consultar. Estancia mínima 1 año. Para más información visite nuestra web:.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{},{'typology': 'flat'},"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en avenida del Doctor Federico Rubio y Galí'}",False,False,False,False,{},[],False,False,False,2802-024610-03,
109835897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/cb/33/1387084804.webp,50,4,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,95.0,True,2,2,via Gran,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4204636,-3.7079031,False,https://www.idealista.com/inmueble/109835897/,"PISO EN ALQUILER EN GRAN VIA DE MADRID ¡Descubre este espectacular piso reformado en la emblemática Gran Vía!  Con 95 m² perfectamente distribuidos, este hogar ofrece un amplio y luminoso salón que se conecta a un encantador balcon, ideal para disfrutar de tu café todas las mañanas o espectacular cena con vistas del vibrante ambiente de la ciudad. Este piso cuenta con dos habitaciones dobles con enormes armarios empotrados, perfectas para mantener todo en orden. Además, disfrutarás de dos baños completos que brindan comodidad y privacidad. El aislamiento acústico y térmico de las ventanas climalit garantiza un silencio absoluto, permitiéndote relajarte después de un largo día.  La climatización está asegurada con aire acondicionado en toda la casa y calefacción individual, lo que proporciona un ambiente agradable durante todo el año. El edificio es tranquilo y cuenta con portero físico y tres ascensores, lo que añade un toque de comodidad a tu día a día.  Ubicado a solo un minuto del Metro Gran Vía, estarás rodeado de teatros, tiendas, restaurantes, supermercados y cines, lo que lo convierte en una opción ideal para profesionales, parejas y estudiantes de máster o doctorado.  No dejes pasar la oportunidad de vivir en una de las zonas más icónicas de Madrid.  ¡Contáctanos para más información y ven a verlo!",True,good,False,True,,24.0,{},{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en via Gran'}",True,False,False,False,{},[],False,False,False,,
109396740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/c4/d0/1373394054.webp,18,bj,1840.0,"{'price': {'amount': 1840.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1990.0, 'priceDropValue': 150, 'priceDropPercentage': 8}}}",flat,rent,70.0,True,2,1,del Gobernador,Madrid,Madrid,Centro,es,Huertas-Cortes,40.41272,-3.6940978,False,https://www.idealista.com/inmueble/109396740/,"� Piso amueblado de dos dormitorios en el centro de Madrid Estudio Salamanca pone a tu disposición este estupendo piso exterior y completamente amueblado, situado en pleno centro de Madrid, a un paso de la estación de Atocha y rodeado de todos los servicios y comodidades de la ciudad. ¡Contáctanos para más información o agendar una visita telefónicamente o por whatsapp al (610_45_73_76) - DISPONIBILIDAD INMEDIATA - LARGA ESTANCIA - NO ES UN PISO TURÍSTICO Este piso combina funcionalidad, amplitud y ubicación privilegiada, lo que lo convierte en una oportunidad única para quienes desean vivir en el corazón de Madrid. Dos dormitorios dobles, uno de ellos especialmente amplio y equipado con cuatro camas, ideal para familias, estudiantes o para quienes buscan un espacio versátil. Cocina independiente y completamente equipada con todos los electrodomésticos necesarios (frigorífico, horno, microondas, vitrocerámica, lavadora, etc. ), lista para entrar a vivir. Vivienda totalmente amueblada, pensada para ofrecer confort y practicidad desde el primer día. � Ubicación excepcional: A escasos metros de la estación de Atocha, con conexión directa a metro, trenes de cercanías, AVE y autobuses. Rodeado de una amplia oferta cultural: el Museo Reina Sofía, el Prado y el Thyssen se encuentran a pocos minutos caminando. Próximo al Parque del Retiro, un oasis verde perfecto para pasear, hacer deporte o relajarse en pleno centro. Zona con supermercados, restaurantes, bares, centros culturales y todos los servicios necesarios para el día a día.  En resumen: Un piso exterior, amueblado y equipado, con espacio suficiente para adaptarse a diferentes necesidades y con una ubicación inmejorable en el corazón de Madrid. Perfecto tanto para familias como para grupos de profesionales o estudiantes que busquen una vivienda cómoda, práctica y bien conectada. CONDICIONES ECONÓMICAS DE ENTRADA Mes en curso + 1 mes fianza + 1 mes de depósito de garantía + 1 mensualidad de personal shopper+iva. No dejes pasar la oportunidad de vivir en una de las zonas con más vida, cultura y conexión de la capital.",False,good,False,True,,26.0,{},{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en del Gobernador'}",True,False,False,False,{},[],False,False,False,,
109464324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/c1/6e/1375426424.webp,27,,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",penthouse,rent,113.0,True,2,2,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4417457,-3.7073179,False,https://www.idealista.com/inmueble/109464324/,"Duplex en Barrio Vallehermoso Engel & Völkers presenta esta vivienda atico duplex tranquilo y con excelente ubicación en la ciudad de Madrid. Se encuentra ubicado en el Barrio Chamberi. El inmueble ubicado en una sexta y septima planta y terraza en plata octava con orientacion sur y una superficie de 113 m2, compuesto de salon con gran terraza, dos dormitorios con armarios empotrados, cocina totalmente equipada con todos los electrodomesticos con terraza, baño y aseo, vestibulo con armario empotrado y gran terraza en cubierta de uso privado para la vivienda. La vivienda cuenta con un gran trastero. Todos los acabados se encuentran en buen estado. Cuenta con aire acondicionado central y tipo split con bomba frío calor. Calefaccion y agua caliente individual por gas natural. Persianas electricas. Los gastos de comunidad e IBI están incluidos en el precio de renta. La vivienda se encuentra lista para entrar a vivir. Para largas estancias. El barrio de Vallehermoso se encuentra situado al noroeste del distrito de Chamberí y es considerada una de las áreas más representativas y dinámicas de la capital. Su gran oferta de instalaciones deportivas y sanitarias, sus equipamientos públicos y culturales, sus espacios comerciales y de ocio además de su excelente comunicación con el resto de la ciudad, hacen de esta zona una de las mejores para asentar su hogar. Respecto a la relación con el resto de la ciudad, la vivienda está próxima a la parada de metro Islas Filipinas y Canal, así como a otros puntos de parada de diferentes líneas de autobús. Sin duda, este piso en alquiler ubicado en Vallehermoso, se encuentra en una de las zonas que mejor calidad de vida ofrece de la ciudad.",False,good,False,True,,20.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Vallehermoso, Madrid', 'title': 'Ático'}",False,False,False,False,{},[],False,False,False,W-046T83,
109617326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/78/ab/1380243793.webp,24,4,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2400.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,100.0,True,4,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4351138,-3.6779787,False,https://www.idealista.com/inmueble/109617326/,"Magnífico piso de 100m2 distribuido en: salón de 12m2 con acceso a terraza de 8m2, 2 baños completos con plato de ducha, cocina totalmente amueblada y equipada, 4 dormitorios. Dispone de suelos de parquet, calefacción central individualizada, ventanas climalit, armarios empotrados, es exterior y se entrega sin amueblar. Ubicado en zona residencial y céntrica cercana a todo tipo de comercios y servicios. A tan sólo 350m del metro ""Diego de León"" (L4, L5). Autobuses cercanos: 29, 52, 61, N2. Animales a consultar.",False,good,False,True,,22.0,{},{'typology': 'flat'},"{'subtitle': 'Lista, Madrid', 'title': 'Piso en calle del General Pardiñas'}",False,False,False,False,{},[],False,False,False,2800-035655-02,
105881992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/ce/b5/1265860121.webp,31,bj,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1625.0, 'priceDropValue': 125, 'priceDropPercentage': 8}}}",flat,rent,45.0,True,1,1,"calle de la Isla de Java, 78",Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4920438,-3.6856746,True,https://www.idealista.com/inmueble/105881992/,"ALQUILER TEMPORAL! 1 A 11 MESES. Para entrar a vivir! Wifi y Consumos funcionando. SIN COMISIONES. ENTRADA INMEDIATA. TOTALMENTE EQUIPADO, Toallas, Sábanas y todos Menaje y Electrodomésticos. ! Alquiler por meses! ¡Bienvenidos a su nuevo hogar! Les presentamos una encantadora vivienda de un dormitorio que combina comodidad y modernidad en cada rincón. Este espacio ha sido diseñado pensando en su bienestar, ofreciendo un refugio privado donde descansar y recargar energías. El dormitorio cuenta con un armario empotrado, proporcionando el almacenamiento que necesita sin sacrificar estilo ni funcionalidad. El baño es un ejemplo de diseño eficiente, equipado con un plato de ducha que maximiza el espacio. Aquí encontrará todo lo necesario para su rutina diaria, con un lavabo, inodoro y un práctico mueble para mantener sus artículos de baño organizados y al alcance. El salón es el corazón de esta vivienda, un espacio versátil que no solo invita a relajarse en su cómodo sofá cama, sino que también está preparado para el entretenimiento con una televisión y acceso a internet de alta velocidad. Este es el lugar perfecto para disfrutar de sus series favoritas o trabajar desde casa con total comodidad. La cocina integrada es un sueño para los amantes del diseño abierto. Con electrodomésticos, como nevera, cocina y microondas, cocinar será un placer. Además, su disposición abierta al salón crea un ambiente luminoso y acogedor, ideal para recibir a amigos y familiares. Para aquellos que necesitan un espacio de trabajo, esta vivienda ofrece un escritorio perfectamente ubicado para maximizar la productividad. Ya sea en el salón o en un rincón del dormitorio, este espacio está diseñado para inspirar y facilitar su jornada laboral o de estudio. Por último, disfrute de la privacidad y autonomía que ofrece la entrada independiente. Acceda a su hogar directamente desde el exterior, evitando áreas comunes y disfrutando de la tranquilidad que merece. Este es más que un lugar para vivir; es un lugar para disfrutar la vida al máximo. ¡No pierda la oportunidad de hacer de este espacio su nuevo hogar!",True,good,False,True,,33.0,{},{'typology': 'flat'},"{'subtitle': 'Tres Olivos - Valverde, Madrid', 'title': 'Piso en calle de la Isla de Java, 78'}",True,False,False,False,{},[],False,False,False,IJA78,
109767005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/ac/57/1384933871.webp,23,6,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,82.0,True,2,2,calle de Juan Ramón Jiménez,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4574909,-3.686032,False,https://www.idealista.com/inmueble/109767005/,"**Piso en Alquiler en el Eurobuilding - Confort y Estilo a tu Alcance** Descubre este espectacular apartamento en el prestigioso Eurobuilding, un lugar donde la modernidad y el confort se unen para ofrecerte una experiencia de vida inigualable. Este piso, completamente reformado, cuenta con calidades fantásticas que te harán sentir en casa desde el primer momento. Con 82 m² construidos y 70 m² útiles, el espacio está diseñado para maximizar tu comodidad. El apartamento dispone de dos dormitorios, siendo uno de ellos un amplio suite ideal para disfrutar de la privacidad y el descanso. La segunda habitación es perfecta para una cama ocasional o como zona de despacho, adaptándose a tus necesidades. Además, la terraza de buen tamaño es el lugar perfecto para relajarte al aire libre o disfrutar de una buena conversación con amigos. La vivienda está equipada con calefacción eléctrica, asegurando un ambiente cálido en invierno y fresco en verano gracias a su aire acondicionado. Con acceso adaptado para personas con movilidad reducida, este piso es ideal para todos. Situado en la sexta planta y con orientación sur-oeste, disfrutarás de abundante luz natural durante todo el día. No pierdas la oportunidad de vivir en un lugar que combina elegancia, confort y funcionalidad. ¡Contáctanos para más información y ven a descubrir tu nuevo hogar!",False,good,False,True,,28.0,{},{'typology': 'flat'},"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en calle de Juan Ramón Jiménez'}",True,False,False,False,{},[],False,False,False,,
